DR,CRIMETYPE
131507896,ROBB
122106503,BTFV
121227689,BURG
131423657,GTA
141314084,BURG
110325300,BURG
120917577,7
141415254,THEFT
91825933,ROBB
121313645,GTA
111226974,GTA
91110296,BURG
110415042,GTA
100806646,THEFT
131312400,ROBB
132115914,ROBB
90420348,BURG
101822220,BTFV
92024026,GTA
110321504,THEFT
101808936,GTA
101714493,GTA
130314558,GTA
140312310,GTA
141900895,7
101905081,ROBB
121219644,GTA
121100783,ROBB
101715661,GTA
111516204,BURG
131718125,THEFT
110805420,ROBB
90306707,THEFT
91208759,GTA
91328291,7
130708452,BURG
90506048,BURG
100704112,BURG
91608827,BTFV
100714539,ROBB
121315795,BURG
91712132,BURG
101911067,BTFV
110622023,BTFV
120512940,BTFV
130320188,BURG
131905373,GTA
100405375,GTA
110310804,ROBB
131507715,AGG
100325009,BTFV
91408457,GTA
112005289,ROBB
110308764,GTA
91324478,BTFV
90912607,GTA
100118421,BTFV
120324083,BURG
92010661,BURG
131411972,BURG
121218340,ROBB
101915615,BURG
131514050,GTA
110216633,ROBB
110301153,ROBB
91224293,ROBB
90626883,BURG
90410078,GTA
141310482,GTA
111212287,THEFT
90522915,GTA
91412433,BURG
111908320,BURG
91714164,ROBB
112109999,ROBB
130716844,GTA
100413973,BTFV
100910329,BURG
90519557,GTA
140511773,BTFV
121210418,AGG
111429524,ROBB
100310246,ROBB
131107368,GTA
100814711,GTA
101427710,GTA
111520056,GTA
130919427,ROBB
110319438,ROBB
110321700,BURG
130325145,BURG
90718967,THEFT
91916018,BURG
120509839,BTFV
110113922,BURG
100919775,GTA
120818388,ROBB
130116361,GTA
110104254,GTA
140200612,BURG
130918125,BTFV
141005207,BURG
111119535,THEFT
100319671,BURG
121514579,ROBB
140510453,BTFV
110718521,BURG
111020214,THEFT
91711332,GTA
101406314,BURG
111316870,BTFV
100323793,BURG
101225361,GTA
91311976,GTA
121819498,GTA
132106003,THEFT
120607679,GTA
91417897,GTA
90113172,ROBB
112115233,ROBB
90513349,GTA
91316882,BTFV
111914069,BURG
111413790,GTA
101416959,BURG
101315183,GTA
121209702,BURG
91604094,GTA
130709792,ROBB
101621696,ROBB
101314497,GTA
90212746,GTA
102118800,ROBB
111700533,GTA
121006440,THEFT
140911016,GTA
91517751,BTFV
101706128,GTA
111210346,BURG
131720223,GTA
110316130,GTA
141606091,BURG
91523047,BURG
130416878,GTA
100324885,8
140610461,GTA
121909862,BURG
120811500,GTA
130712872,GTA
91819214,GTA
101918118,BURG
110209766,GTA
111520156,GTA
90314290,BURG
100105972,THEFT
91819295,ROBB
110120253,ROBB
91112189,ROBB
100800679,GTA
120318929,ROBB
92013245,BTFV
120520320,BURG
130806066,BTFV
101813164,ROBB
100308743,THEFT
90604350,GTA
121216846,BTFV
90331873,BTFV
111912221,BURG
111006896,GTA
121206827,ROBB
100219600,BTFV
131514973,GTA
130508620,GTA
101808079,GTA
91720263,GTA
100210546,GTA
91601396,ROBB
130622615,ROBB
140312380,THEFT
120817096,7
90315270,BURG
91418551,GTA
101120870,GTA
140905042,GTA
100500660,ROBB
90415409,THEFT
100306115,ROBB
90500751,THEFT
111820815,GTA
140800775,ROBB
110629444,BURG
101211706,BTFV
121305797,ROBB
101425122,ROBB
91411997,THEFT
120312883,ROBB
101701434,BURG
100410615,BURG
120605534,7
101417179,BTFV
131711110,ROBB
111720505,BURG
91914911,GTA
141610727,ROBB
101525213,ROBB
131313873,GTA
91012414,BURG
131705380,BURG
100410909,THEFT
100718782,BTFV
92007339,BTFV
91223483,GTA
120907541,GTA
121921404,ROBB
91312869,ROBB
100401587,BTFV
121311600,BTFV
90520672,GTA
102019895,ROBB
90716077,GTA
141910533,BTFV
131807142,GTA
110612158,BTFV
91812800,GTA
100915377,BURG
141610155,BURG
100604356,GTA
92111185,GTA
111427961,BTFV
90812512,THEFT
131523528,GTA
111319268,ROBB
120520007,BURG
90901255,GTA
91919331,GTA
120500953,ROBB
91219033,BTFV
141207196,GTA
110320284,ROBB
90522676,ROBB
122009337,BURG
121207414,BURG
91113857,GTA
141513744,GTA
141700612,BTFV
91316651,BURG
111924328,BURG
131220384,ROBB
131419848,BURG
91216247,BURG
91018274,BTFV
131710193,GTA
92113462,BURG
90301067,BURG
120323869,BURG
100521280,ROBB
120624784,8
91022280,GTA
141610180,GTA
131815673,GTA
90906338,ROBB
111428221,THEFT
102104608,GTA
131618050,GTA
121905152,ROBB
110413180,GTA
132109733,ROBB
92027865,BURG
111019571,ROBB
101314688,GTA
102111685,GTA
131206579,BTFV
111617310,9
121300833,BTFV
111427687,BURG
142011652,ROBB
100915300,GTA
130918944,GTA
111819645,GTA
91506926,BURG
121708091,ROBB
91305830,BTFV
92006714,BURG
131308159,ROBB
131504043,BURG
131404730,7
140313074,GTA
141313882,BTFV
100220061,ROBB
110312452,BTFV
141915668,BTFV
90704559,BTFV
120608216,BURG
121606853,GTA
122006717,THEFT
100219735,AGG
90418501,GTA
141408210,GTA
111520945,BURG
120404588,ROBB
110614468,BURG
110818567,GTA
141110831,ROBB
111518286,7
130315486,ROBB
121116486,BURG
101715969,GTA
92118788,BURG
100206007,BTFV
142111443,GTA
140907773,GTA
90322655,BURG
101416856,ROBB
111910411,BTFV
90710127,GTA
112107968,GTA
140207794,BURG
101421066,BURG
101114328,GTA
90918333,BURG
122120211,BURG
121522521,BTFV
101907287,BTFV
101927155,GTA
102012867,ROBB
100219472,BURG
111204991,7
111800752,GTA
111507551,GTA
140611674,THEFT
121921762,GTA
111117625,ROBB
101122166,BTFV
121616376,BTFV
101807697,ROBB
130714222,GTA
110801481,BURG
131509369,BTFV
111509290,THEFT
110409830,BTFV
101910836,GTA
120204431,ROBB
111121917,BURG
130509193,GTA
90807014,ROBB
90308768,ROBB
121115176,THEFT
90706932,GTA
100905590,THEFT
131922806,BURG
130709661,7
91617729,GTA
91408796,GTA
141204343,BURG
101414958,BURG
100906012,BURG
110307678,GTA
111426198,GTA
110405907,BURG
101018679,GTA
100214184,GTA
111811943,GTA
130914676,ROBB
91722740,BURG
121115639,GTA
101400723,BURG
101312029,GTA
100510667,BURG
100708728,GTA
140104093,BTFV
90821923,ROBB
130718535,BURG
91715687,GTA
101104449,BURG
101708344,THEFT
131220540,BURG
131716768,BURG
91109555,ROBB
92117019,BURG
111708500,ROBB
111225922,ROBB
101704092,THEFT
90607603,ROBB
131919937,ROBB
140404633,GTA
141304356,GTA
111316186,THEFT
120514870,GTA
120416862,BURG
90515885,THEFT
101118507,GTA
141812404,GTA
121904025,BTFV
100716583,ROBB
90331842,THEFT
111706437,BTFV
101412129,ROBB
90318476,BURG
100407858,BURG
131100727,BURG
130813786,GTA
110509978,GTA
91508577,BURG
91622953,BURG
131918440,BURG
130716110,BURG
90613559,BURG
132116716,GTA
122120335,GTA
130507208,GTA
141911459,GTA
110300696,GTA
100327446,BTFV
112021024,THEFT
110810192,ROBB
111227489,BURG
140408597,ROBB
92015878,BURG
92014679,GTA
141707313,GTA
131720190,ROBB
100705037,ROBB
130325358,THEFT
110616410,BURG
100612021,ROBB
101819896,THEFT
120412744,7
90215584,BURG
141907036,7
120605601,BTFV
141708869,ROBB
120414595,BTFV
120407511,GTA
91823201,GTA
92118429,ROBB
111504295,ROBB
130613829,BURG
111907797,THEFT
132108989,THEFT
121715399,GTA
131520763,ROBB
120626341,BTFV
141609165,GTA
110209254,AGG
131717539,GTA
90320708,THEFT
100808733,BURG
101325622,THEFT
100111951,GTA
132009399,BURG
90115278,ROBB
91425679,BURG
132116044,ROBB
100305487,ROBB
111823798,GTA
110701099,BTFV
101016957,GTA
91600975,THEFT
100913052,BTFV
131807081,GTA
131710587,GTA
101511573,ROBB
111518476,BURG
91020877,BTFV
110922251,GTA
120501077,BURG
132116402,BURG
91230878,BTFV
122114721,THEFT
100418676,ROBB
121921763,GTA
120109847,THEFT
121117591,BURG
91327408,ROBB
110627237,GTA
110216353,BTFV
140810319,BURG
140115799,ROBB
141711071,BTFV
120320459,GTA
111513050,GTA
92124088,GTA
101122007,BURG
92010579,GTA
120718027,THEFT
90708015,GTA
130717786,GTA
131412800,GTA
132104133,THEFT
90223079,GTA
110911417,BURG
131604307,GTA
101604061,GTA
120415132,GTA
111518077,GTA
121310432,GTA
131412932,BTFV
90318691,ROBB
101517916,GTA
131809119,ROBB
100710663,BURG
110309954,BURG
90419140,GTA
130915716,ROBB
111433605,ROBB
112010941,ROBB
101606380,GTA
91521965,GTA
120110564,BURG
111606888,GTA
130718128,BURG
101311627,ROBB
90312683,GTA
120405062,GTA
131308638,GTA
90705931,GTA
130808333,7
122118164,BTFV
111505969,GTA
90214969,7
91518664,GTA
120301087,BURG
91207341,AGG
112022909,GTA
91821997,BURG
131818192,ROBB
100819445,GTA
132117594,BTFV
90118279,BTFV
90705499,BURG
100801405,BURG
110313925,BURG
91414674,8
90621758,ROBB
112005301,ROBB
101716834,ROBB
110806849,GTA
132005829,BTFV
141008616,GTA
110317332,BURG
91300592,BTFV
131707900,BTFV
121514007,BTFV
140810266,BTFV
111216265,BURG
111518606,GTA
101227201,BURG
90912827,9
90810100,ROBB
91311238,BTFV
120417718,ROBB
130908717,GTA
140310418,GTA
100116879,ROBB
100817746,GTA
91219916,BURG
91315563,BURG
140707592,BTFV
121212182,GTA
131425111,BURG
120910408,ROBB
131910065,GTA
91713930,THEFT
141912931,BURG
91212736,AGG
102117135,BURG
100121763,ROBB
130200792,ROBB
110314746,GTA
131605189,ROBB
120711329,BURG
91018226,BURG
140305683,BURG
91230059,THEFT
140905040,GTA
90310312,GTA
120118663,ROBB
90606106,THEFT
131315250,ROBB
101708715,BURG
102122226,GTA
140708120,GTA
111509058,BURG
111511283,ROBB
91814175,ROBB
140411017,ROBB
120312899,THEFT
110517259,BTFV
90313840,GTA
100212349,ROBB
111514516,GTA
90710922,THEFT
111817016,GTA
101305950,THEFT
91816580,GTA
121300948,GTA
121908740,GTA
131605894,GTA
111704504,GTA
141706741,GTA
130516457,BURG
111111913,GTA
110612861,BURG
140313926,BURG
122108966,GTA
140110724,GTA
120515400,ROBB
112023446,GTA
130308819,BURG
101020062,GTA
100112711,BTFV
131307205,GTA
131917149,GTA
91312071,GTA
140705515,BURG
91825029,BURG
141407661,THEFT
110509482,ROBB
121710441,ROBB
101122811,ROBB
111007112,BTFV
90407095,GTA
130710414,BURG
101800815,BURG
120701100,9
120919025,GTA
100709880,BTFV
110404296,ROBB
131606322,GTA
122012991,GTA
92123477,GTA
91610624,GTA
141306290,GTA
110212595,BURG
101304664,BTFV
141214137,BTFV
130715007,BURG
121618636,BTFV
142007582,THEFT
121226561,GTA
100416874,GTA
101414084,GTA
90906882,GTA
90507985,ROBB
141508415,BURG
92111859,ROBB
91724503,BURG
120416413,BTFV
111312161,BTFV
91218505,ROBB
111507678,7
131718564,GTA
130317025,GTA
110414358,BURG
112019011,BURG
130910530,BTFV
121311023,GTA
130316384,BURG
131227198,BURG
100714510,BURG
91109564,ROBB
90630172,7
110711156,ROBB
141810319,ROBB
130321905,BURG
110309462,7
110406555,GTA
131100763,BTFV
110500655,GTA
112111509,ROBB
101810193,GTA
111228668,BURG
111520884,BURG
100217413,ROBB
100313944,BURG
91816107,BURG
101225141,ROBB
132019411,BURG
121317205,BURG
131217299,ROBB
131712519,BURG
111522150,GTA
91511014,BURG
90405270,BURG
121305984,GTA
92121979,ROBB
131106495,GTA
90614310,ROBB
140508415,ROBB
100401652,BTFV
132112714,BURG
91404579,GTA
131609296,GTA
130400901,GTA
121400710,GTA
131918522,BURG
100412953,THEFT
111106405,GTA
131105775,ROBB
111106979,BURG
91605084,ROBB
90517951,BURG
131428966,BURG
91609936,BURG
111122608,ROBB
110818895,BURG
90119719,GTA
130515800,BURG
130108816,GTA
101322631,GTA
90513213,GTA
92114826,GTA
111109888,GTA
131222045,GTA
100520688,GTA
100919315,THEFT
140207476,GTA
90222891,BURG
140212255,ROBB
130209064,GTA
120806927,ROBB
90621475,BURG
111913520,THEFT
120615082,BTFV
101300688,ROBB
102013668,GTA
111228876,BURG
92015381,ROBB
100705384,BURG
110406133,GTA
90816553,THEFT
120104893,GTA
121315233,AGG
131423575,8
140800588,BURG
111816751,9
131311644,THEFT
130316886,BTFV
120814198,THEFT
100818235,GTA
110414088,GTA
120407834,ROBB
131212322,BTFV
130624073,BTFV
121515203,GTA
91229820,THEFT
90821720,BURG
140607210,BTFV
111013204,BURG
122013346,THEFT
92014235,BURG
101708693,THEFT
120716541,GTA
101305427,BURG
131515722,BURG
121711780,BURG
122004563,THEFT
91414300,GTA
91709448,ROBB
111221527,BTFV
100510988,GTA
101618553,BURG
110622702,GTA
102110612,GTA
100604046,ROBB
90313190,BURG
130501177,BTFV
131319070,GTA
92124716,GTA
90812578,THEFT
111118204,AGG
100708566,BURG
120219719,ROBB
91429581,BURG
111713719,GTA
140400523,BTFV
100113681,BTFV
111317892,GTA
121611950,BURG
91318174,BURG
141414961,ROBB
131223732,AGG
121429071,GTA
111821982,GTA
102104258,BURG
131114482,BURG
110621881,GTA
90511697,GTA
121409246,GTA
130122736,THEFT
141305017,BTFV
100601271,ROBB
110319206,GTA
101413285,ROBB
111506391,ROBB
131713507,BURG
101120225,GTA
92026146,BURG
90809746,GTA
140504964,ROBB
141309078,GTA
101510451,ROBB
141504890,BURG
131018370,GTA
111433621,AGG
101309623,GTA
112119847,GTA
91210076,GTA
91718748,BURG
130804053,ROBB
91427889,BURG
110907940,BURG
121913112,BURG
91906698,BURG
120904809,BTFV
101523247,GTA
91918262,7
111318541,GTA
112021700,ROBB
121923188,GTA
130916617,BURG
140504639,GTA
90316726,GTA
91615071,BTFV
100320678,GTA
131416279,GTA
131712594,GTA
140116963,GTA
131922434,GTA
130604466,AGG
90627344,ROBB
100112817,BURG
140704466,GTA
100811186,GTA
141505185,GTA
120308885,BURG
120317064,THEFT
120416266,BTFV
121404663,BURG
131427763,GTA
140912517,GTA
101608422,BURG
90415318,THEFT
110900600,GTA
131808006,BURG
120412176,BTFV
101328042,GTA
131520901,GTA
90820826,GTA
91315787,GTA
101601441,BURG
121912942,ROBB
90711140,GTA
120210474,BTFV
101422310,ROBB
91723496,BURG
102014662,ROBB
91923128,8
100712631,GTA
120112481,THEFT
120319937,BTFV
130208110,7
91500812,BURG
131226763,GTA
100907345,BURG
120812387,GTA
110520092,ROBB
121310074,GTA
90705783,BURG
101817318,BTFV
131106855,THEFT
131705125,BTFV
90209666,BURG
130311004,THEFT
131419921,BURG
92027896,GTA
130309034,GTA
101425161,GTA
111221953,BURG
132120018,7
112109988,GTA
141707537,ROBB
141408472,GTA
141908855,ROBB
112108675,BURG
111806487,GTA
111321048,BTFV
101111685,BTFV
111716706,GTA
101207742,BTFV
121806265,BURG
111417798,GTA
91323459,GTA
130408343,GTA
140612624,BURG
141310673,BURG
101704778,THEFT
131323054,BTFV
141311798,BURG
90905887,BURG
111411369,GTA
91324177,GTA
132108866,THEFT
131311679,GTA
120920291,BURG
100324818,BTFV
110104275,GTA
120515477,ROBB
91514189,BTFV
110212696,GTA
121012768,THEFT
101217072,BURG
130307104,BTFV
91109784,GTA
121720093,AGG
102014831,BURG
121720905,GTA
91312244,GTA
110412399,BURG
101914301,BURG
101908646,GTA
121312759,BURG
141111835,GTA
130304709,ROBB
110711658,GTA
90924595,GTA
92116892,BURG
131501026,BURG
101605149,BURG
101214429,BTFV
100921564,GTA
101809408,GTA
141216327,THEFT
131408945,BURG
90621909,GTA
90714775,GTA
91404840,BURG
101216172,AGG
130509646,GTA
101713020,BURG
111420760,BURG
111212358,BTFV
121812550,BTFV
110906821,BTFV
100309993,GTA
121019811,BURG
131520040,GTA
91218657,BTFV
111905583,BTFV
91616606,GTA
130710264,BURG
140305218,THEFT
121708037,GTA
92117693,7
111431578,GTA
110908665,THEFT
111311258,BURG
110401174,BTFV
91016706,BURG
91905057,GTA
120207910,ROBB
91221926,ROBB
121416778,GTA
101320356,BTFV
91814186,ROBB
132109688,BURG
121110776,GTA
141304925,THEFT
101822849,ROBB
131101271,BURG
100605186,BURG
121515622,BURG
131919536,BURG
100318567,ROBB
140804320,GTA
121221452,BTFV
100608794,BURG
131106415,ROBB
120311288,ROBB
101914129,BTFV
100328677,GTA
90926408,BTFV
101613158,GTA
141314941,GTA
140805309,BURG
111116339,BURG
102020463,GTA
100120403,THEFT
131320378,BURG
140312879,BURG
111804743,GTA
120800959,AGG
140612463,BURG
90523156,ROBB
91325842,GTA
101911588,BURG
111918145,THEFT
140605211,GTA
141813888,GTA
90216400,GTA
102121019,ROBB
111812095,GTA
90100972,BTFV
141506079,GTA
120222935,BURG
131204444,BURG
121514325,BURG
142007219,BTFV
142010786,THEFT
111601478,GTA
111224078,BURG
131204443,BURG
121004825,GTA
90208569,BTFV
101909807,BURG
120713174,GTA
112119714,7
100917164,THEFT
110605887,BURG
111305042,GTA
131924077,THEFT
130922126,THEFT
121205601,GTA
110605526,7
91609523,BURG
131509305,GTA
131804025,AGG
91315961,GTA
92004865,GTA
141111274,GTA
111311852,BURG
100515067,BTFV
101805850,GTA
101204850,BURG
111227530,BURG
121906497,BTFV
101217522,BURG
91306198,GTA
110119960,8
110618424,GTA
131207877,THEFT
91125494,GTA
90505795,GTA
120409823,BURG
112107276,ROBB
131417240,BURG
111224688,BTFV
101504345,BURG
101009844,BTFV
110506588,BURG
141214558,BTFV
121220649,BTFV
100519053,7
121719603,BURG
130707147,BURG
111309668,BURG
130121815,GTA
101504778,BURG
110401407,BURG
120520166,GTA
91218655,BTFV
102006150,GTA
132116248,BURG
130105758,ROBB
130316681,GTA
90304439,GTA
92016843,GTA
121615553,GTA
121428010,ROBB
91427115,BTFV
131808781,GTA
90326390,ROBB
90510578,GTA
130700929,AGGAGG
90705261,GTA
100708560,GTA
112019589,GTA
101917014,GTA
111425010,GTA
131814892,GTA
101416557,BURG
142104394,BURG
91006637,BURG
101304610,BURG
111918988,GTA
111620879,BURG
90622074,GTA
91314758,BTFV
130714395,GTA
101511840,THEFT
131204071,BURG
131014002,GTA
120409557,ROBB
131420950,GTA
130718384,GTA
110314915,GTA
120104488,BTFV
131308280,GTA
100118495,GTA
91111174,BURG
91718206,THEFT
130413541,BTFV
92111070,GTA
131115386,THEFT
131408771,BURG
91600759,GTA
111227358,ROBB
142110225,BURG
101115753,BURG
120506459,BURG
120922598,GTA
131207138,BURG
131921359,BTFV
121517843,GTA
91113702,ROBB
141215215,BURG
111212789,BTFV
120519055,GTA
131513303,BURG
110914198,GTA
111822501,THEFT
131520848,BURG
111311558,BTFV
100121423,BURG
110919454,BURG
130323702,ROBB
141205813,BURG
110717214,THEFT
112105749,GTA
100906826,BURG
102024584,ROBB
101325002,BURG
101313796,BURG
131800594,GTA
120306077,ROBB
90407785,BTFV
91415075,GTA
100211356,BURG
100118476,BURG
130619166,GTA
121715503,THEFT
111904412,BURG
110411636,GTA
101719339,BURG
91815980,BURG
130811350,BURG
141810932,GTA
102112902,GTA
141314864,ROBB
90514692,GTA
110115080,BURG
130807438,BTFV
90411406,GTA
91326964,GTA
100304119,BTFV
122010195,THEFT
100401020,BURG
120207955,BURG
130215030,ROBB
130919903,THEFT
141413836,BURG
111501014,GTA
90223018,BURG
101701353,GTA
100906936,BURG
100717343,BURG
101323102,GTA
120918104,ROBB
141907298,BURG
131711787,BTFV
131119757,GTA
130123258,BTFV
101412054,ROBB
91324312,ROBB
132115523,ROBB
92004029,BTFV
111722272,GTA
101405034,THEFT
131217576,GTA
101326530,BTFV
121600505,BURG
121121088,ROBB
101818236,GTA
111514258,GTA
101921699,GTA
130817243,GTA
132105895,THEFT
130907185,BURG
131226485,GTA
131013155,ROBB
121812574,BTFV
130213622,ROBB
120516595,GTA
111714553,THEFT
130506975,BTFV
121904601,BURG
110314670,GTA
130401095,ROBB
100328037,AGG
109921426,GTA
102004817,GTA
121419894,BURG
91017239,GTA
141709923,GTA
91707315,GTA
111200540,BURG
142104313,AGG
101112654,GTA
101905805,GTA
110320799,GTA
130119601,BURG
90916215,BURG
130617174,GTA
130221807,BURG
90513057,BURG
101323289,ROBB
91811926,BTFV
90915867,ROBB
121923534,BURG
141304812,GTA
110915837,THEFT
120704123,BTFV
131209295,BTFV
120405353,GTA
121913527,BURG
111316273,BURG
91501145,ROBB
90714307,GTA
90206363,BTFV
130324260,BTFV
131213776,BURG
91223801,BURG
110100773,BTFV
91224894,BURG
130511420,BURG
100220679,ROBB
130318142,ROBB
111719482,ROBB
120814939,ROBB
111415700,BURG
91817934,BTFV
110504193,THEFT
131013286,BTFV
91826564,BURG
110220063,THEFT
131104934,GTA
101914095,GTA
112106341,BURG
131412739,ROBB
90800860,BURG
101613706,ROBB
91213677,ROBB
141110164,ROBB
110610033,ROBB
91713468,GTA
90705072,GTA
131016819,BURG
121111403,GTA
110810578,BTFV
140804687,AGG
111612736,ROBB
91200696,BTFV
121308948,ROBB
100804684,GTA
121224098,ROBB
100605851,ROBB
120312565,7
130901198,BURG
90209019,7
110806924,ROBB
131322467,BURG
110301585,BTFV
121708527,BURG
90328519,GTA
111813832,BURG
110514516,BURG
130712873,GTA
120910466,ROBB
100813734,BURG
90421034,BURG
111104452,ROBB
130415093,BURG
90207945,GTA
120813924,GTA
110309739,BTFV
111601212,ROBB
110609883,7
121805393,GTA
130612000,GTA
111224502,GTA
91215832,GTA
90613758,ROBB
90512726,GTA
102007966,BURG
91816635,ROBB
91704887,GTA
110323481,ROBB
132106237,THEFT
132104140,ROBB
90629840,ROBB
142011302,ROBB
101812434,BURG
100318183,BTFV
132009290,THEFT
100314676,THEFT
91707853,BURG
101606471,7
90406720,THEFT
141712364,ROBB
90204453,GTA
140910527,THEFT
91107342,AGG
121220627,ROBB
141606779,GTA
111613595,THEFT
110913710,BURG
91206830,GTA
130919447,ROBB
111501425,GTA
141214147,ROBB
110711370,7
130415234,GTA
131206943,BURG
110719101,BTFV
120815997,BURG
131121936,BURG
91821714,THEFT
91907465,ROBB
131404059,ROBB
121428494,BURG
140116022,ROBB
110520433,BURG
100512589,ROBB
111720463,BURG
141513086,BURG
141206763,BTFV
121212833,THEFT
140409658,GTA
130212567,BTFV
120907618,GTA
90208207,BURG
110815725,GTA
90217949,BTFV
90419922,AGG
121919750,7
110300728,BURG
100616664,BURG
121216075,GTA
121020548,GTA
132009918,THEFT
101514096,THEFT
100119455,BTFV
112016824,GTA
100416655,ROBB
101315354,ROBB
111014173,ROBB
120323339,GTA
131507002,ROBB
91505813,THEFT
110700559,GTA
102008559,GTA
131815468,GTA
111925578,THEFT
100922755,GTA
111208210,BURG
131105021,BURG
91418267,ROBB
92004782,BURG
131206938,BURG
110909031,THEFT
101327810,GTA
100313805,ROBB
91820601,GTA
101613378,ROBB
140707325,ROBB
111120713,BURG
120618907,GTA
120511680,ROBB
111228503,ROBB
130220893,BTFV
101017460,BTFV
130320010,BURG
140310019,THEFT
100613198,ROBB
101422823,ROBB
100315425,BTFV
120118980,BURG
91708227,GTA
100620723,ROBB
141606751,GTA
91915352,BURG
111920508,GTA
131019218,BTFV
100205755,ROBB
100706566,BTFV
101020785,GTA
91412218,GTA
101228238,BTFV
121720193,BURG
120909629,BURG
110310577,GTA
90722137,ROBB
141707429,GTA
131317296,BTFV
101823973,ROBB
101509888,BURG
121611272,BURG
141805291,GTA
121225911,ROBB
100306277,ROBB
91814559,GTA
91204706,ROBB
131913746,BTFV
111713880,ROBB
100908867,BURG
91215160,GTA
91906156,AGG
101417721,THEFT
121213925,ROBB
100210742,BTFV
111719631,ROBB
121414114,THEFT
131320684,GTA
90311791,GTA
121815534,GTA
102010301,ROBB
101712700,BURG
131013962,BURG
130219591,BURG
91721882,BTFV
111015732,BURG
100923262,BURG
101524553,GTA
120707057,ROBB
131019428,ROBB
122115305,GTA
91521005,GTA
120214673,THEFT
131810163,BURG
120623377,GTA
90324758,GTA
101820630,GTA
130712335,BURG
91504512,GTA
111812656,GTA
132109790,GTA
102011132,THEFT
101804102,GTA
131406813,BURG
121316922,BURG
100410691,BURG
90220789,GTA
100909493,ROBB
140104038,BTFV
91723447,ROBB
100324318,THEFT
131111600,BTFV
101407951,BURG
141804217,GTA
92113623,BURG
120905913,7
91410621,ROBB
121428218,7
121223874,AGG
120606959,BURG
141305397,GTA
130514925,BTFV
120810569,GTA
91618079,BURG
131300771,7
100219451,BURG
130110526,GTA
132108095,GTA
111317487,BURG
111607134,GTA
121314942,ROBB
91700641,BURG
111014700,BTFV
122015060,7
121720335,THEFT
100320798,GTA
120410377,GTA
91008898,ROBB
130306480,AGG
110512062,BURG
101604233,BURG
111117000,BURG
91231534,GTA
90113215,ROBB
110808660,BURG
101122553,GTA
110312800,GTA
140400836,BTFV
121615765,BTFV
101816129,7
110311549,GTA
120319151,ROBB
91310687,THEFT
101321178,ROBB
112115975,GTA
111325096,GTA
132006238,THEFT
130807085,ROBB
90900618,GTA
90327923,GTA
121817777,THEFT
101006975,GTA
91404180,GTA
111222506,GTA
111224895,BURG
111111508,BURG
91714840,AGG
100707248,BURG
121509115,GTA
91704905,BURG
130415711,BURG
130909305,BURG
111505291,GTA
120119325,BURG
90206160,BURG
121518126,ROBB
141211277,THEFT
112113918,BURG
142008237,ROBB
90215952,BURG
131219124,GTA
131115699,BURG
110812420,GTA
130221537,GTA
130411636,GTA
130508351,GTA
100301238,BTFV
122012324,BURG
120209898,GTA
120305115,ROBB
101521975,GTA
131519921,BTFV
121106095,BURG
90108670,ROBB
141004648,ROBB
100915892,BURG
102016915,BTFV
91617269,ROBB
100512302,BTFV
90718714,GTA
141800910,BURG
90300824,THEFT
100221883,BTFV
120311281,GTA
101720465,BTFV
131817656,ROBB
90417366,BTFV
110624646,BURG
121322987,GTA
90918839,ROBB
121807954,ROBB
90607841,ROBB
110318337,BTFV
121905631,ROBB
130909129,BURG
100101513,BTFV
120215361,ROBB
130804794,BURG
100714122,BURG
91226121,ROBB
130314305,ROBB
120411371,BTFV
101512854,BTFV
91923147,BTFV
90418607,GTA
90820105,BURG
90511278,BURG
111616724,GTA
140807007,BURG
90123788,THEFT
130713789,THEFT
110507497,BURG
130514466,GTA
121720297,BURG
132112091,ROBB
130208619,BURG
110619902,BTFV
91811434,ROBB
91513035,GTA
100214459,BTFV
111411084,THEFT
101207495,BURG
120520524,BTFV
100310633,GTA
130216067,GTA
101015044,ROBB
92122391,BTFV
130306124,ROBB
130213259,ROBB
90606801,GTA
90628150,7
130711638,ROBB
91306817,THEFT
131211085,ROBB
111606013,BURG
101109998,BURG
121425002,ROBB
101217860,GTA
91405156,BURG
101701407,GTA
130315563,GTA
111614274,ROBB
101424282,GTA
121614368,BURG
100325591,GTA
112000607,BTFV
111304817,BURG
90516433,GTA
121311714,THEFT
120801120,GTA
121407043,BTFV
90415837,BTFV
140711268,BURG
140405216,BTFV
100308413,BURG
130309011,BURG
121712393,BURG
91308898,GTA
100327867,BURG
120319125,BURG
131007537,ROBB
91005189,BURG
131311596,AGG
91120068,GTA
111912408,BURG
111014255,BURG
121312419,GTA
131610334,GTA
102012407,GTA
100909698,GTA
102006186,GTA
121324207,GTA
130313091,THEFT
121020549,GTA
131219175,BTFV
110628447,ROBB
131919658,GTA
121222498,7
91501218,ROBB
91312053,THEFT
91307911,BTFV
121611442,ROBB
90812725,7
141109960,GTA
101515921,THEFT
111421558,ROBB
100317015,BURG
140911078,GTA
130513859,BURG
140314921,AGG
90629323,THEFT
131225720,BTFV
101101225,BTFV
101915835,ROBB
101709281,GTA
111107331,BURG
140906599,ROBB
91722320,THEFT
91300756,BTFV
130709142,ROBB
111304775,BURG
110326498,BURG
110305279,ROBB
100308414,BURG
100413977,BTFV
110923013,GTA
111619323,THEFT
91807875,GTA
100322142,AGG
90923741,BURG
90420686,AGG
111614953,GTA
110622024,BTFV
131314212,BURG
