DR,CRIMETYPE
140911016,GTA
91517751,BTFV
101706128,GTA
111210346,BURG
131720223,ROBB
110316130,ROBB
141606091,GTA
91523047,BTFV
130416878,BURG
100324885,THEFT
140610461,GTA
121909862,BURG
120811500,BURG
130712872,BURG
91819214,GTA
101918118,BURG
110209766,THEFT
111520156,BTFV
90314290,BURG
100105972,THEFT
91819295,ROBB
110120253,GTA
91112189,GTA
100800679,GTA
120318929,ROBB
92013245,BURG
120520320,BTFV
130806066,BURG
101813164,GTA
100308743,GTA
90604350,GTA
121216846,BTFV
90331873,BURG
111912221,BTFV
111006896,ROBB
121206827,ROBB
100219600,BTFV
131514973,ROBB
130508620,ROBB
101808079,ROBB
91720263,BURG
100210546,BURG
91601396,THEFT
130622615,THEFT
140312380,THEFT
120817096,THEFT
90315270,GTA
91418551,BURG
101120870,GTA
140905042,BURG
100500660,THEFT
90415409,THEFT
100306115,GTA
90500751,THEFT
111820815,BURG
140800775,ROBB
110629444,BURG
101211706,BURG
121305797,ROBB
101425122,THEFT
91411997,ROBB
120312883,ROBB
101701434,BURG
100410615,GTA
120605534,THEFT
101417179,BTFV
131711110,GTA
111720505,BURG
91914911,BURG
141610727,ROBB
101525213,ROBB
131313873,GTA
91012414,BURG
131705380,BURG
100410909,ROBB
100718782,AGG
92007339,BTFV
91223483,ROBB
120907541,GTA
121921404,BURG
91312869,THEFT
100401587,BTFV
121311600,BTFV
90520672,GTA
102019895,GTA
90716077,BURG
141910533,BTFV
131807142,GTA
110612158,GTA
91812800,ROBB
100915377,BURG
141610155,BURG
100604356,ROBB
92111185,GTA
111427961,BTFV
90812512,THEFT
131523528,GTA
111319268,THEFT
120520007,BURG
90901255,BURG
91919331,BURG
120500953,ROBB
91219033,AGG
141207196,GTA
110320284,THEFT
90522676,GTA
122009337,BURG
121207414,BTFV
91113857,GTA
141513744,GTA
141700612,BTFV
91316651,GTA
111924328,GTA
131220384,GTA
131419848,BTFV
91216247,BTFV
91018274,BURG
131710193,BURG
92113462,GTA
90301067,BTFV
120323869,GTA
100521280,GTA
120624784,THEFT
91022280,GTA
141610180,GTA
131815673,THEFT
90906338,GTA
111428221,THEFT
102104608,GTA
131618050,THEFT
121905152,BURG
110413180,ROBB
132109733,ROBB
92027865,ROBB
111019571,ROBB
101314688,GTA
102111685,GTA
131206579,BTFV
111617310,THEFT
121300833,BTFV
111427687,BURG
142011652,GTA
100915300,GTA
130918944,GTA
111819645,ROBB
91506926,BTFV
121708091,ROBB
91305830,AGG
92006714,BURG
131308159,GTA
131504043,BTFV
131404730,THEFT
140313074,GTA
141313882,BTFV
100220061,GTA
110312452,BTFV
141915668,ROBB
90704559,AGG
120608216,GTA
121606853,BURG
122006717,GTA
100219735,BTFV
90418501,GTA
141408210,BURG
111520945,GTA
120404588,GTA
110614468,BTFV
110818567,GTA
141110831,THEFT
111518286,THEFT
130315486,THEFT
121116486,BURG
101715969,BURG
92118788,ROBB
100206007,ROBB
142111443,GTA
140907773,THEFT
90322655,BURG
101416856,ROBB
111910411,BURG
90710127,BURG
112107968,BURG
140207794,BURG
101421066,BURG
101114328,BURG
90918333,BURG
122120211,BURG
121522521,GTA
101907287,BTFV
101927155,ROBB
102012867,ROBB
100219472,BURG
111204991,ROBB
111800752,GTA
111507551,ROBB
140611674,THEFT
121921762,ROBB
111117625,GTA
101122166,BTFV
121616376,BTFV
101807697,GTA
130714222,GTA
110801481,GTA
131509369,BURG
111509290,THEFT
110409830,AGG
101910836,GTA
120204431,ROBB
111121917,GTA
130509193,BURG
90807014,GTA
90308768,ROBB
121115176,ROBB
90706932,BTFV
100905590,ROBB
131922806,BURG
130709661,THEFT
91617729,BURG
91408796,GTA
141204343,BURG
101414958,BURG
100906012,BURG
110307678,ROBB
111426198,BURG
110405907,BTFV
101018679,BURG
100214184,BURG
111811943,BURG
130914676,THEFT
91722740,BURG
121115639,GTA
101400723,GTA
101312029,BURG
100510667,ROBB
100708728,GTA
140104093,BTFV
90821923,THEFT
130718535,GTA
91715687,GTA
101104449,GTA
101708344,THEFT
131220540,BURG
131716768,BURG
91109555,THEFT
92117019,BURG
111708500,ROBB
111225922,GTA
101704092,THEFT
90607603,THEFT
131919937,THEFT
140404633,GTA
141304356,GTA
111316186,THEFT
120514870,BURG
120416862,BURG
90515885,THEFT
101118507,BURG
141812404,BTFV
121904025,BTFV
100716583,ROBB
90331842,THEFT
111706437,BTFV
101412129,THEFT
90318476,BTFV
100407858,BURG
131100727,GTA
130813786,GTA
110509978,BTFV
91508577,BURG
91622953,BURG
131918440,BTFV
130716110,BURG
90613559,BURG
132116716,GTA
122120335,BURG
130507208,THEFT
141911459,BURG
110300696,THEFT
100327446,BURG
112021024,THEFT
110810192,GTA
111227489,BURG
140408597,GTA
92015878,BURG
92014679,GTA
141707313,GTA
131720190,THEFT
100705037,THEFT
130325358,THEFT
110616410,BURG
100612021,GTA
101819896,ROBB
120412744,THEFT
90215584,BURG
141907036,THEFT
120605601,BURG
141708869,THEFT
120414595,AGG
120407511,GTA
91823201,THEFT
92118429,ROBB
111504295,ROBB
130613829,BURG
111907797,ROBB
132108989,THEFT
121715399,GTA
131520763,GTA
120626341,BURG
141609165,ROBB
110209254,BURG
131717539,BURG
90320708,THEFT
100808733,BURG
101325622,THEFT
100111951,GTA
132009399,BURG
90115278,ROBB
91425679,BURG
132116044,ROBB
100305487,GTA
111823798,ROBB
110701099,BTFV
101016957,GTA
91600975,THEFT
100913052,BURG
131807081,THEFT
131710587,BURG
101511573,THEFT
111518476,BURG
91020877,BURG
110922251,GTA
120501077,BURG
132116402,BURG
91230878,BURG
122114721,THEFT
100418676,THEFT
121921763,ROBB
120109847,THEFT
121117591,BTFV
91327408,GTA
110627237,ROBB
110216353,AGG
140810319,BURG
140115799,THEFT
141711071,BURG
120320459,ROBB
111513050,BURG
92124088,GTA
101122007,BTFV
92010579,THEFT
120718027,THEFT
90708015,GTA
130717786,ROBB
131412800,THEFT
132104133,THEFT
90223079,GTA
110911417,BURG
131604307,GTA
101604061,BURG
120415132,GTA
111518077,GTA
121310432,GTA
131412932,BTFV
90318691,ROBB
101517916,GTA
131809119,GTA
100710663,BURG
110309954,BTFV
90419140,BURG
130915716,THEFT
111433605,ROBB
112010941,THEFT
101606380,GTA
91521965,BURG
120110564,BTFV
111606888,BURG
130718128,BURG
101311627,ROBB
90312683,GTA
120405062,GTA
131308638,GTA
90705931,BURG
130808333,THEFT
122118164,BURG
111505969,GTA
90214969,THEFT
91518664,GTA
120301087,GTA
91207341,BTFV
112022909,ROBB
91821997,ROBB
131818192,THEFT
100819445,GTA
132117594,BTFV
90118279,BTFV
90705499,BURG
100801405,BTFV
110313925,BURG
91414674,THEFT
90621758,ROBB
112005301,ROBB
101716834,THEFT
110806849,ROBB
132005829,BTFV
141008616,BURG
110317332,BTFV
91300592,BTFV
131707900,BTFV
121514007,BTFV
140810266,BTFV
111216265,BTFV
111518606,THEFT
101227201,BTFV
90912827,THEFT
90810100,THEFT
91311238,AGG
120417718,ROBB
130908717,BURG
140310418,ROBB
100116879,THEFT
100817746,BURG
91219916,BURG
91315563,BURG
140707592,BTFV
121212182,BTFV
131425111,BURG
120910408,ROBB
131910065,BTFV
91713930,ROBB
141912931,GTA
91212736,BTFV
102117135,BURG
100121763,ROBB
130200792,THEFT
110314746,GTA
131605189,GTA
120711329,BURG
91018226,GTA
140305683,BURG
91230059,THEFT
140905040,BURG
90310312,BURG
120118663,ROBB
90606106,THEFT
131315250,THEFT
101708715,BURG
102122226,GTA
140708120,BTFV
111509058,BURG
111511283,THEFT
91814175,THEFT
140411017,ROBB
120312899,THEFT
110517259,BTFV
90313840,THEFT
100212349,BURG
111514516,BURG
90710922,THEFT
111817016,GTA
101305950,THEFT
91816580,ROBB
121300948,ROBB
121908740,GTA
131605894,ROBB
111704504,GTA
141706741,GTA
130516457,BURG
111111913,BURG
110612861,BTFV
140313926,GTA
122108966,ROBB
140110724,ROBB
120515400,GTA
112023446,ROBB
130308819,BURG
101020062,GTA
100112711,BURG
131307205,GTA
131917149,BURG
91312071,BURG
140705515,BURG
91825029,BTFV
141407661,THEFT
110509482,ROBB
121710441,ROBB
101122811,ROBB
111007112,BTFV
90407095,GTA
130710414,BURG
101800815,BTFV
120701100,THEFT
120919025,GTA
100709880,BTFV
110404296,ROBB
131606322,BURG
122012991,BURG
92123477,BURG
91610624,GTA
141306290,GTA
110212595,GTA
101304664,GTA
141214137,BTFV
130715007,BURG
121618636,GTA
142007582,ROBB
121226561,BURG
100416874,GTA
101414084,BURG
90906882,GTA
90507985,THEFT
141508415,BURG
92111859,THEFT
91724503,BURG
120416413,BURG
111312161,BTFV
91218505,ROBB
111507678,THEFT
131718564,BURG
130317025,GTA
110414358,BURG
112019011,GTA
130910530,BTFV
121311023,THEFT
130316384,BURG
131227198,BURG
100714510,GTA
91109564,THEFT
90630172,THEFT
110711156,THEFT
141810319,ROBB
130321905,GTA
110309462,THEFT
110406555,ROBB
131100763,AGG
110500655,BURG
112111509,GTA
101810193,GTA
111228668,BURG
111520884,BURG
100217413,ROBB
100313944,BURG
91816107,BURG
101225141,THEFT
132019411,ROBB
121317205,BURG
131217299,THEFT
131712519,BURG
111522150,BURG
91511014,BTFV
90405270,BURG
121305984,ROBB
92121979,ROBB
131106495,THEFT
90614310,THEFT
140508415,GTA
100401652,AGG
132112714,BTFV
91404579,GTA
131609296,GTA
130400901,GTA
121400710,THEFT
131918522,BTFV
100412953,ROBB
111106405,GTA
131105775,THEFT
111106979,BURG
91605084,ROBB
90517951,ROBB
131428966,BURG
91609936,GTA
111122608,ROBB
110818895,BURG
90119719,THEFT
130515800,BURG
130108816,BURG
101322631,GTA
90513213,BURG
92114826,GTA
111109888,BURG
131222045,ROBB
100520688,BURG
100919315,GTA
140207476,GTA
90222891,BURG
140212255,THEFT
130209064,GTA
120806927,BURG
90621475,BURG
111913520,THEFT
120615082,GTA
101300688,ROBB
102013668,ROBB
111228876,GTA
92015381,THEFT
100705384,BURG
110406133,GTA
90816553,THEFT
120104893,ROBB
121315233,BTFV
131423575,ROBB
140800588,BURG
111816751,ROBB
131311644,ROBB
130316886,BURG
120814198,THEFT
100818235,BURG
110414088,GTA
120407834,ROBB
131212322,BTFV
130624073,BTFV
121515203,ROBB
91229820,ROBB
90821720,GTA
140607210,BURG
111013204,BURG
122013346,THEFT
92014235,GTA
101708693,GTA
120716541,GTA
101305427,BURG
131515722,BURG
121711780,BURG
122004563,THEFT
91414300,ROBB
91709448,GTA
111221527,BTFV
100510988,ROBB
101618553,BTFV
110622702,ROBB
102110612,BURG
100604046,THEFT
90313190,BURG
130501177,BTFV
131319070,GTA
92124716,BURG
90812578,THEFT
111118204,BTFV
100708566,BTFV
120219719,ROBB
91429581,BURG
111713719,BURG
140400523,BURG
100113681,BTFV
111317892,GTA
121611950,BTFV
91318174,BURG
141414961,ROBB
131223732,BTFV
121429071,ROBB
111821982,GTA
102104258,BURG
131114482,BURG
110621881,GTA
90511697,BURG
121409246,ROBB
130122736,THEFT
141305017,BTFV
100601271,ROBB
110319206,GTA
101413285,THEFT
111506391,GTA
131713507,BURG
101120225,GTA
92026146,BURG
90809746,GTA
140504964,GTA
141309078,GTA
101510451,ROBB
141504890,ROBB
131018370,GTA
111433621,BTFV
101309623,ROBB
112119847,BURG
91210076,BTFV
91718748,GTA
130804053,GTA
91427889,BURG
110907940,BTFV
121913112,GTA
91906698,BURG
120904809,BTFV
101523247,GTA
91918262,ROBB
111318541,GTA
112021700,ROBB
121923188,GTA
130916617,BURG
140504639,GTA
90316726,GTA
91615071,BTFV
100320678,GTA
131416279,GTA
131712594,GTA
140116963,GTA
131922434,GTA
130604466,BTFV
90627344,THEFT
100112817,BTFV
140704466,GTA
100811186,GTA
141505185,GTA
120308885,BURG
120317064,THEFT
120416266,BTFV
121404663,GTA
131427763,THEFT
140912517,ROBB
101608422,BURG
90415318,THEFT
110900600,GTA
131808006,BTFV
120412176,BTFV
101328042,BURG
131520901,GTA
90820826,BURG
91315787,ROBB
101601441,BURG
121912942,ROBB
90711140,GTA
120210474,BTFV
101422310,ROBB
91723496,BURG
102014662,THEFT
91923128,THEFT
100712631,BTFV
120112481,THEFT
120319937,BTFV
130208110,ROBB
91500812,BTFV
131226763,BTFV
100907345,BTFV
120812387,BURG
110520092,GTA
121310074,GTA
90705783,BURG
101817318,BURG
131106855,ROBB
131705125,BURG
90209666,BURG
130311004,THEFT
131419921,BURG
92027896,GTA
130309034,GTA
101425161,ROBB
111221953,BURG
132120018,THEFT
112109988,GTA
141707537,ROBB
141408472,ROBB
141908855,ROBB
112108675,BURG
111806487,BTFV
111321048,BURG
101111685,BURG
111716706,ROBB
101207742,AGG
121806265,BTFV
111417798,GTA
91323459,GTA
130408343,GTA
140612624,BURG
141310673,BURG
101704778,THEFT
131323054,BTFV
141311798,BURG
90905887,BTFV
111411369,BURG
91324177,BURG
132108866,THEFT
131311679,GTA
120920291,BURG
100324818,BTFV
110104275,ROBB
120515477,ROBB
91514189,BTFV
110212696,ROBB
121012768,THEFT
101217072,BURG
130307104,BURG
91109784,THEFT
121720093,BTFV
102014831,BURG
121720905,GTA
91312244,ROBB
110412399,BURG
101914301,BURG
101908646,ROBB
121312759,BURG
141111835,ROBB
130304709,ROBB
110711658,GTA
90924595,BURG
92116892,BTFV
131501026,BURG
101605149,BURG
101214429,BTFV
100921564,GTA
101809408,ROBB
141216327,THEFT
131408945,BURG
90621909,GTA
90714775,ROBB
91404840,BURG
101216172,BTFV
130509646,BTFV
101713020,GTA
111420760,BURG
111212358,BTFV
121812550,BTFV
110906821,BURG
100309993,BURG
121019811,GTA
131520040,ROBB
91218657,BTFV
111905583,GTA
91616606,GTA
130710264,GTA
140305218,ROBB
121708037,BURG
92117693,ROBB
111431578,BURG
110908665,ROBB
111311258,BTFV
110401174,BTFV
91016706,BTFV
91905057,GTA
120207910,ROBB
91221926,THEFT
121416778,BURG
101320356,AGG
91814186,ROBB
132109688,BURG
121110776,BURG
141304925,THEFT
101822849,THEFT
131101271,BURG
100605186,BURG
121515622,BURG
131919536,GTA
100318567,THEFT
140804320,GTA
121221452,BTFV
100608794,BURG
131106415,ROBB
120311288,THEFT
101914129,BTFV
100328677,BURG
90926408,BURG
101613158,ROBB
141314941,BURG
140805309,BURG
111116339,BURG
102020463,GTA
100120403,ROBB
131320378,GTA
140312879,BTFV
111804743,GTA
120800959,BTFV
140612463,GTA
90523156,ROBB
91325842,GTA
101911588,BTFV
111918145,THEFT
140605211,BURG
141813888,ROBB
90216400,BURG
102121019,THEFT
111812095,BURG
90100972,BTFV
141506079,THEFT
120222935,ROBB
131204444,BURG
121514325,BURG
142007219,BURG
142010786,THEFT
111601478,ROBB
111224078,GTA
131204443,BURG
121004825,GTA
90208569,BTFV
101909807,BTFV
120713174,THEFT
112119714,ROBB
100917164,THEFT
110605887,BURG
111305042,BURG
131924077,ROBB
130922126,THEFT
121205601,BURG
110605526,THEFT
91609523,BTFV
131509305,BURG
131804025,AGG
91315961,BURG
92004865,THEFT
141111274,BURG
111311852,BURG
100515067,BTFV
101805850,GTA
101204850,GTA
111227530,GTA
121906497,BURG
101217522,GTA
91306198,ROBB
110119960,THEFT
110618424,GTA
131207877,THEFT
91125494,GTA
90505795,GTA
120409823,BURG
112107276,ROBB
131417240,BTFV
111224688,BTFV
101504345,BTFV
101009844,BURG
110506588,BURG
141214558,BTFV
121220649,BTFV
100519053,THEFT
121719603,BURG
130707147,BTFV
111309668,BURG
130121815,GTA
101504778,BURG
110401407,BURG
120520166,GTA
91218655,BTFV
102006150,GTA
132116248,BURG
130105758,THEFT
130316681,ROBB
90304439,GTA
92016843,ROBB
121615553,ROBB
121428010,GTA
91427115,BURG
131808781,GTA
90326390,GTA
90510578,BURG
130700929,THEFT
90705261,GTA
100708560,GTA
112019589,ROBB
101917014,GTA
111425010,THEFT
131814892,GTA
101416557,BURG
142104394,BURG
91006637,BURG
101304610,BURG
111918988,ROBB
111620879,BURG
90622074,BURG
91314758,BTFV
130714395,GTA
101511840,THEFT
131204071,ROBB
131014002,THEFT
120409557,THEFT
131420950,GTA
130718384,GTA
110314915,THEFT
120104488,BTFV
131308280,BURG
100118495,ROBB
91111174,GTA
91718206,THEFT
130413541,BTFV
92111070,GTA
131115386,GTA
131408771,BURG
91600759,ROBB
111227358,ROBB
142110225,BURG
101115753,GTA
120506459,BURG
120922598,GTA
131207138,BURG
131921359,BTFV
121517843,GTA
91113702,THEFT
141215215,BTFV
111212789,BTFV
120519055,GTA
131513303,GTA
110914198,GTA
111822501,THEFT
131520848,BURG
111311558,BTFV
100121423,BURG
110919454,BTFV
130323702,ROBB
141205813,GTA
110717214,GTA
112105749,ROBB
100906826,BURG
102024584,THEFT
101325002,BTFV
101313796,BTFV
131800594,GTA
120306077,THEFT
90407785,BTFV
91415075,BURG
100211356,BURG
100118476,BTFV
130619166,ROBB
121715503,THEFT
111904412,BURG
110411636,BTFV
101719339,BURG
91815980,BURG
130811350,BURG
141810932,BURG
102112902,GTA
141314864,ROBB
90514692,ROBB
110115080,BTFV
130807438,BTFV
90411406,GTA
91326964,ROBB
100304119,BTFV
122010195,ROBB
100401020,GTA
120207955,BURG
130215030,THEFT
130919903,GTA
141413836,GTA
111501014,ROBB
90223018,BURG
101701353,GTA
100906936,GTA
100717343,GTA
101323102,BURG
120918104,ROBB
141907298,GTA
131711787,BTFV
131119757,BURG
130123258,BURG
101412054,ROBB
91324312,THEFT
132115523,ROBB
92004029,BTFV
111722272,BURG
101405034,THEFT
131217576,GTA
101326530,BTFV
121600505,BURG
121121088,THEFT
101818236,ROBB
111514258,BURG
101921699,GTA
130817243,GTA
132105895,ROBB
130907185,BURG
131226485,GTA
131013155,GTA
121812574,BTFV
130213622,ROBB
120516595,GTA
111714553,THEFT
130506975,BURG
121904601,BTFV
110314670,ROBB
130401095,ROBB
100328037,AGG
109921426,GTA
102004817,GTA
121419894,BURG
91017239,GTA
141709923,ROBB
91707315,GTA
111200540,BTFV
142104313,BTFV
101112654,GTA
101905805,GTA
110320799,GTA
130119601,BURG
90916215,BURG
130617174,GTA
130221807,BURG
90513057,BURG
101323289,ROBB
91811926,BTFV
90915867,GTA
121923534,BURG
141304812,ROBB
110915837,THEFT
120704123,BTFV
131209295,BURG
120405353,GTA
121913527,BURG
111316273,BURG
91501145,GTA
90714307,BURG
90206363,BTFV
130324260,BTFV
131213776,BURG
91223801,BTFV
110100773,BTFV
91224894,ROBB
130511420,GTA
100220679,ROBB
130318142,ROBB
111719482,ROBB
120814939,ROBB
111415700,GTA
91817934,BTFV
110504193,THEFT
131013286,BURG
91826564,ROBB
110220063,ROBB
131104934,GTA
101914095,GTA
112106341,BURG
131412739,THEFT
90800860,BTFV
101613706,THEFT
91213677,GTA
141110164,GTA
110610033,THEFT
91713468,BURG
90705072,BURG
131016819,BTFV
121111403,GTA
110810578,BURG
140804687,BTFV
111612736,GTA
91200696,BTFV
121308948,THEFT
100804684,GTA
121224098,THEFT
100605851,ROBB
120312565,THEFT
130901198,BURG
90209019,ROBB
110806924,THEFT
131322467,BTFV
110301585,GTA
121708527,BURG
90328519,BURG
111813832,BURG
110514516,BURG
130712873,BURG
120910466,THEFT
100813734,BURG
90421034,ROBB
111104452,THEFT
130415093,GTA
90207945,GTA
120813924,ROBB
110309739,BTFV
111601212,THEFT
110609883,THEFT
121805393,ROBB
130612000,THEFT
111224502,BURG
91215832,GTA
90613758,GTA
90512726,BURG
102007966,BURG
91816635,ROBB
91704887,GTA
110323481,THEFT
132106237,THEFT
132104140,ROBB
90629840,THEFT
142011302,THEFT
101812434,GTA
100318183,BTFV
132009290,THEFT
100314676,THEFT
91707853,BURG
101606471,THEFT
90406720,ROBB
141712364,THEFT
90204453,GTA
140910527,THEFT
91107342,BTFV
121220627,THEFT
141606779,THEFT
111613595,GTA
110913710,BURG
91206830,ROBB
130919447,THEFT
111501425,BTFV
141214147,THEFT
110711370,THEFT
130415234,BTFV
131206943,BURG
110719101,AGG
120815997,BURG
131121936,GTA
91821714,ROBB
91907465,ROBB
131404059,THEFT
121428494,BURG
140116022,THEFT
110520433,BURG
100512589,GTA
111720463,BURG
141513086,GTA
141206763,BTFV
121212833,ROBB
140409658,ROBB
130212567,BURG
120907618,GTA
90208207,BURG
110815725,ROBB
90217949,ROBB
90419922,AGG
121919750,THEFT
110300728,BURG
100616664,BURG
121216075,BURG
121020548,GTA
132009918,GTA
101514096,GTA
100119455,BURG
112016824,GTA
100416655,THEFT
101315354,ROBB
111014173,THEFT
120323339,GTA
131507002,GTA
91505813,THEFT
110700559,BURG
102008559,ROBB
131815468,GTA
111925578,ROBB
100922755,BURG
111208210,BURG
131105021,BTFV
91418267,THEFT
92004782,BURG
131206938,GTA
110909031,GTA
101327810,GTA
100313805,ROBB
91820601,GTA
101613378,ROBB
140707325,THEFT
111120713,GTA
120618907,ROBB
120511680,THEFT
111228503,THEFT
130220893,BTFV
101017460,BTFV
130320010,GTA
140310019,THEFT
100613198,ROBB
101422823,ROBB
100315425,AGG
120118980,ROBB
91708227,GTA
100620723,GTA
141606751,ROBB
91915352,GTA
111920508,BURG
131019218,AGG
100205755,ROBB
100706566,BTFV
101020785,GTA
91412218,ROBB
101228238,BTFV
121720193,BURG
120909629,BURG
110310577,BURG
90722137,GTA
141707429,ROBB
131317296,BTFV
101823973,GTA
101509888,BURG
121611272,GTA
141805291,ROBB
121225911,ROBB
100306277,THEFT
91814559,GTA
91204706,THEFT
131913746,BTFV
111713880,BURG
100908867,BURG
91215160,GTA
91906156,BTFV
101417721,THEFT
121213925,THEFT
100210742,BURG
111719631,ROBB
121414114,BURG
131320684,GTA
90311791,GTA
121815534,GTA
102010301,ROBB
101712700,GTA
131013962,BTFV
130219591,BURG
91721882,BTFV
111015732,BURG
100923262,GTA
101524553,GTA
120707057,ROBB
131019428,THEFT
122115305,BURG
91521005,GTA
120214673,ROBB
131810163,BTFV
120623377,GTA
90324758,GTA
101820630,ROBB
130712335,BURG
91504512,GTA
111812656,GTA
132109790,BURG
102011132,ROBB
101804102,GTA
131406813,GTA
121316922,BTFV
100410691,BTFV
90220789,BURG
100909493,ROBB
140104038,BTFV
91723447,THEFT
100324318,THEFT
131111600,BTFV
101407951,BURG
141804217,GTA
92113623,BURG
120905913,THEFT
91410621,GTA
121428218,ROBB
121223874,BTFV
120606959,BURG
141305397,GTA
130514925,BTFV
120810569,GTA
91618079,BTFV
131300771,THEFT
100219451,GTA
130110526,GTA
132108095,BURG
111317487,BURG
111607134,BURG
121314942,GTA
91700641,BURG
111014700,BTFV
122015060,THEFT
121720335,ROBB
100320798,ROBB
120410377,BTFV
91008898,GTA
130306480,BTFV
110512062,BTFV
101604233,BURG
111117000,BURG
91231534,BURG
90113215,ROBB
110808660,BURG
101122553,GTA
110312800,GTA
140400836,BTFV
121615765,BTFV
101816129,ROBB
110311549,ROBB
120319151,THEFT
91310687,THEFT
101321178,THEFT
112115975,THEFT
111325096,GTA
132006238,THEFT
130807085,GTA
90900618,GTA
90327923,BURG
121817777,THEFT
101006975,ROBB
91404180,ROBB
111222506,ROBB
111224895,BTFV
111111508,BURG
91714840,AGG
100707248,BTFV
121509115,THEFT
91704905,BTFV
130415711,BTFV
130909305,GTA
111505291,BURG
120119325,BURG
90206160,BURG
121518126,ROBB
141211277,GTA
112113918,BTFV
142008237,ROBB
90215952,BURG
131219124,GTA
131115699,BTFV
110812420,BURG
130221537,BURG
130411636,GTA
130508351,ROBB
100301238,BTFV
122012324,GTA
120209898,BURG
120305115,GTA
101521975,GTA
131519921,BTFV
121106095,BURG
90108670,ROBB
141004648,THEFT
100915892,GTA
102016915,BURG
91617269,THEFT
100512302,BTFV
90718714,GTA
141800910,BTFV
90300824,ROBB
100221883,BTFV
120311281,BURG
101720465,BURG
131817656,THEFT
90417366,BURG
110624646,AGG
121322987,BURG
90918839,ROBB
121807954,GTA
90607841,GTA
110318337,BTFV
121905631,GTA
130909129,BURG
100101513,BTFV
120215361,GTA
130804794,BURG
100714122,GTA
91226121,ROBB
130314305,THEFT
120411371,BTFV
101512854,BTFV
91923147,BTFV
90418607,ROBB
90820105,BURG
90511278,BTFV
111616724,GTA
140807007,BURG
90123788,THEFT
130713789,THEFT
110507497,GTA
130514466,GTA
121720297,BURG
132112091,ROBB
130208619,BURG
110619902,BURG
91811434,ROBB
91513035,GTA
100214459,BURG
111411084,ROBB
101207495,BTFV
120520524,BTFV
100310633,GTA
130216067,GTA
101015044,THEFT
92122391,BURG
130306124,THEFT
130213259,THEFT
90606801,GTA
90628150,THEFT
130711638,THEFT
91306817,ROBB
131211085,THEFT
111606013,BURG
101109998,GTA
121425002,ROBB
101217860,ROBB
91405156,BURG
101701407,ROBB
130315563,GTA
111614274,ROBB
101424282,GTA
121614368,BURG
100325591,GTA
112000607,BTFV
111304817,GTA
90516433,BURG
121311714,ROBB
120801120,GTA
121407043,BTFV
90415837,BURG
140711268,BURG
140405216,BURG
100308413,BURG
130309011,GTA
121712393,GTA
91308898,ROBB
100327867,BURG
120319125,GTA
131007537,GTA
91005189,GTA
131311596,BTFV
91120068,BURG
111912408,BTFV
111014255,BURG
121312419,GTA
131610334,GTA
102012407,GTA
100909698,BURG
102006186,ROBB
121324207,BURG
130313091,ROBB
121020549,GTA
131219175,BTFV
110628447,THEFT
131919658,ROBB
121222498,THEFT
91501218,THEFT
91312053,ROBB
91307911,BTFV
121611442,ROBB
90812725,THEFT
141109960,BURG
101515921,ROBB
111421558,THEFT
100317015,ROBB
140911078,GTA
130513859,GTA
140314921,BTFV
90629323,THEFT
131225720,BTFV
101101225,BTFV
101915835,GTA
101709281,GTA
111107331,BURG
140906599,GTA
91722320,THEFT
91300756,BTFV
130709142,GTA
111304775,BTFV
110326498,BTFV
110305279,THEFT
100308414,BURG
100413977,BURG
110923013,BTFV
111619323,THEFT
91807875,GTA
100322142,BTFV
90923741,BURG
90420686,BTFV
111614953,GTA
110622024,BTFV
131314212,BTFV
141712588,BURG
141008681,BURG
111925721,GTA
90501458,GTA
111012879,ROBB
110217642,ROBB
122014405,THEFT
122113498,GTA
111107871,AGG
140108399,ROBB
110800615,ROBB
90706258,BURG
101720076,GTA
110114562,GTA
130815895,BURG
110520309,THEFT
90314488,BTFV
140604827,GTA
91012852,ROBB
100701212,GTA
130801304,GTA
130605477,ROBB
141810877,BTFV
100502595,ROBB
92120571,BURG
131923606,THEFT
91524075,BURG
101718877,BURG
100119564,BTFV
110416623,GTA
101420897,BURG
100314616,BURG
111206754,THEFT
121809848,ROBB
90116628,THEFT
101306221,GTA
91204928,BTFV
130713075,BURG
101610496,THEFT
92106652,BURG
100616853,BTFV
142005119,BURG
110408629,ROBB
110209961,BTFV
102018362,GTA
90210704,BURG
90926634,THEFT
140109786,BURG
130218333,BTFV
101823694,BTFV
101324327,THEFT
90411269,GTA
140305640,AGG
141804227,BTFV
141512456,BURG
142005778,ROBB
91713900,BURG
121306295,BURG
92019498,BURG
91418309,THEFT
140309338,GTA
120316447,THEFT
130800818,BURG
130917499,BTFV
131611857,GTA
90325197,BURG
112014309,GTA
130916532,BURG
90513391,THEFT
111019290,ROBB
131605909,BURG
100325516,BURG
120315843,BURG
131717401,BURG
91005104,BURG
121208957,GTA
102115489,THEFT
141110817,BURG
111705491,BURG
102107369,THEFT
121005313,BURG
101400528,THEFT
121324696,BURG
100630377,BURG
101224790,GTA
90218498,BURG
110801552,GTA
101806135,BURG
101114990,BURG
131313199,ROBB
131708926,BURG
141004340,ROBB
131108090,BURG
121812349,THEFT
90631404,BURG
131313701,GTA
110905342,ROBB
100321074,GTA
131914801,BTFV
110122191,THEFT
141513994,THEFT
130710684,THEFT
100316404,BURG
90323686,ROBB
121211766,ROBB
110600673,GTA
